Sat.ElapsedDays           Sat.X                     Sat.Y                     Sat.Z                     
0                         7000                      0                         0                         
Sat.ElapsedDays           Sat.X                     Sat.Y                     Sat.Z                     
0.121907623444713         4045.902389331612         -5661.811303333097        0.1287745401975571        
0.1233699191943742        4787.058497559236         -5064.684874321651        0.1191601902571214        
0.12483568342941          5439.676871850446         -4370.611473644051        0.1075204022001082        
0.1263045632076683        5991.024801844966         -3592.582573438602        0.09402704055658428       
0.1277761436103901        6430.263145440174         -2745.289899241625        0.0787838590648203        
0.1292499605151534        6748.684033364616         -1844.846261263425        0.06183559586605356       
0.130725505103328         6939.904201262382         -908.476074997989         0.04319054179368523       
0.1322022351487249        7000.013447244441         45.82617950560994         0.02285331231217913       
0.1336795839924889        6927.670712991646         999.6571230853958         0.000863370361867629      
0.1351569726102753        6724.145120821378         1934.580288263973         -0.02266616147581791      
0.1366338197949517        6393.299692869718         2832.504403121688         -0.04751490392328616      
0.1381095514079789        5941.518363466633         3676.055753349726         -0.07333189276563502      
0.1395836108349613        5377.577147898275         4448.93697274289          -0.09962643731412434      
0.1410554747053538        4712.459540385712         5136.264932282012         -0.1257754372018676       
0.1425246607832378        3959.12535294126          5724.871942909414         -0.1510470830306044       
0.143990737702552         3132.236572931343         6203.568858684627         -0.1746391747317185       
0.1454533354335581        2247.847039239782         6563.362611234721         -0.1957281935030088       
0.1469121525042283        1323.066321805602         6797.622059267392         -0.2135237640383502       
0.1483669629051292        375.7052993006055         6902.190385981653         -0.2273224812818716       
0.1498176204586343        -576.0861976473743        6875.44232879333          -0.2365550268177875       
0.1512640618529986        -1514.18139037637         6718.287159765176         -0.2408214094151897       
0.1527063039466157        -2420.827160653563        6434.12038299981          -0.2399107408282671       
0.1541444466056419        -3278.983152958882        6028.726327756775         -0.2338040933023746       
0.1555786649732909        -4072.632797960219        5510.138300786309         -0.2226612381270135       
0.1570092087531521        -4787.071978070168        4888.458121026002         -0.2067942557954028       
0.1584363944821234        -5409.162626401069        4175.643652939196         -0.1866327292887515       
0.1598605967119511        -5927.552487603437        3385.269345264322         -0.1626861641598072       
0.1612822452443652        -6332.861136528385        2532.260593530666         -0.1355091275467374       
0.1627018106119067        -6617.824277145829        1632.616955533952         -0.1056741491635739       
0.1641198019569856        -6777.403908736354        703.1157969372395         -0.07375506134869404      
0.1655367555831617        -6808.857022504837        -238.9863669786551        -0.04032211007547883      
0.1669532270934724        -6711.767268706578        -1176.257674630926        -0.005947297595652238     
0.16836977809362          -6488.039868374436        -2091.390118334991        0.02878313143557098       
0.1697869692325185        -6141.86063697077         -2967.498265863507        0.0632539782590006        
0.1712053479495808        -5679.620675919348        -3788.406381229239        0.09680900434448868       
0.1726254409986723        -5109.806551075819        -4538.927123762339        0.1287464080546082        
0.1740477433922933        -4442.859044887648        -5205.123316825429        0.1583250704607177        
0.1754727111074317        -3690.999661018781        -5774.553803927813        0.1847832636610218        
0.1769007502916793        -2868.02942987222         -6236.496466499019        0.2073690173846129        
0.1783322137016512        -1989.096356947408        -6582.149314931885        0.2253796063279133        
0.1797673905784904        -1070.441162284461        -6804.800798991701        0.2382055090030126        
0.1812065040430753        -129.1161381449247        -6899.970451625833        0.2453736805231829        
0.1826497060028487        817.3137044495054         -6865.512984388429        0.2465844278557009        
0.1840970728189859        1751.084885031674         -6701.6841439937          0.2417370770838693        
0.1855486051317712        2654.562680370702         -6411.164745866465        0.230940888614939         
0.1870042233422282        3510.570475830037         -5999.041407415423        0.2145095757777697        
0.1884637718103477        4302.723470785648         -5472.740144370068        0.1929397443892924        
0.189927016490401         5015.750789038452         -4841.915028990642        0.1668757458690599        
0.1913936524251767        5635.808389038247         -4118.287232030601        0.1370647835224581        
0.1928633083916793        6150.767725804818         -3315.439256012035        0.1043075566020047        
0.1943355520161276        6550.475360506825         -2448.566807926255        0.06941002323842091       
0.1958099015828338        6826.977890346163         -1534.188391128612        0.03314143948962642       
0.1972858356348297        6974.701833674968         -589.8227482018006        -0.003796747725514753     
0.1987627995986259        6990.584642617739         366.3577057636566         -0.04078820114229864      
0.2002402194848401        6874.15358732051          1315.896319329778         -0.07730437660733451      
0.2017175104338094        6627.547995515634         2240.428261936985         -0.1128931749616986       
0.2031940939341439        6255.482648840276         3122.062654397805         -0.1471566275369806       
0.2046694047930941        5765.154683808993         3943.749204697534         -0.1797213793907513       
0.2061429017230694        5166.095609048837         4689.629380053257         -0.2102075169162193       
0.2076140756471432        4469.972753805936         5345.360114107018         -0.2382010943286205       
0.2090824640654319        3690.341235970295         5898.405884206445         -0.2632355724506384       
0.2105476563738193        2842.359440077709         6338.284943433199         -0.2847857873247985       
0.2120093023004301        1942.470674352287         6656.770544619399         -0.3022769206714589       
0.2134671184103354        1008.061186186564         6848.04053349612          -0.3151085046632892       
0.2149208967493905        57.10077976640977         6908.773271825592         -0.3226914488438876       
0.2163705043567461        -892.2177279201291        6838.187957679866         -0.3244939876251116       
0.2178158937858825        -1821.844412758684        6638.031304776024         -0.3200911759455592       
0.2192570977058494        -2714.217667690403        6312.512418616237         -0.3092116095583952       
0.2206942269513092        -3552.594877434925        5868.191481141453         -0.2917754816854736       
0.2221274765288399        -4321.364008901553        5313.821808795729         -0.2679187345130035       
0.2235571113087644        -5006.314425821109        4660.159840578801         -0.2380004594301975       
0.2249834659232874        -5594.883673678557        3919.739096463014         -0.2025922643481789       
0.2264069336015382        -6076.363306140773        3106.6220372634           -0.1624514434021664       
0.2278279607235163        -6442.070663267644        2236.128687839295         -0.1184813350387719       
0.2292470345855691        -6685.480554622406        1324.553622278842         -0.07168443604999307      
0.2306646727556654        -6802.320635732659        388.8718882204823         -0.02311406998731088      
0.2320814231970871        -6790.629077629133        -553.5684698693532        0.02616998252330776       
0.2334978419821709        -6650.772799046427        -1485.340810560185        0.07513609253406525       
0.2349144934232754        -6385.430690164445        -2389.246819691335        0.1228043740110312        
0.2363319323994801        -5999.541648174445        -3248.605977965344        0.1682573309946428        
0.2377507034143491        -5500.215549256611        -4047.546415197501        0.21064039545327          
0.239171326480573         -4896.613041885901        -4771.274420489752        0.2491548319056592        
0.2405942854784371        -4199.794415117226        -5406.330386043116        0.2830482242734587        
0.2420200242704595        -3422.534514799658        -5940.829447686317        0.3116075339074139        
0.2434489361257874        -2579.111528129255        -6364.676019455855        0.3341586173428354        
0.2448813557130052        -1685.068284245258        -6669.754075587295        0.3500753959945046        
0.2463175540506199        -756.9473607283342        -6850.088857444267        0.3587996658651754        
0.2477577377176203        187.9982090507767         -6901.975098652701        0.3598704317641593        
0.2492020355275599        1132.103642402087         -6824.067821913134        0.3529598087568713        
0.2506505015917355        2057.615331014022         -6617.435614402307        0.3379112300506167        
0.252103113438352         2947.019170973169         -6285.569862236243        0.3147745581180649        
0.2535597723035607        3783.372951846103         -5834.348970154754        0.2838329165392354        
0.2550203017308377        4550.634374512746         -5271.957226342309        0.2456167977570572        
0.2564844523294596        5233.982468161696         -4608.755436581346        0.2009021251912868        
0.2579519047831127        5820.120479803473         -3857.105818227038        0.1506910494913757        
0.2594222759034892        6297.555548198338         -3031.151527867088        0.09617603737609362       
0.2608951211404928        6656.845765492362         -2146.557314248307        0.0386900812450578        
0.2623699464857054        6890.812070237227         -1220.208356866296        -0.02035320656166534      
0.2638462173345033        6994.703514197436         -269.879383165436         -0.07952378503906077      
0.265323372434068         6966.31235183507          686.1233837566848         -0.1374380280241935       
0.2668008286600525        6806.034373842075         1629.330161310138         -0.1928139313490045       
0.2682779996684985        6516.872384772503         2541.491478030061         -0.244514758128232        
0.2697543024405604        6104.381993337938         3404.95194828305          -0.2915767305656786       
0.2712291750758595        5576.558330873258         4203.019099587129         -0.3332201306425035       
0.2727020831152913        4943.670628454634         4920.304113917387         -0.3688435901695067       
0.2741725302876148        4218.046120374738         5543.036095741307         -0.3980047260048248       
0.2756400691614544        3413.808948132786         6059.339029416101         -0.4203911795971201       
0.2771043147076853        2546.578954066491         6459.46520317249          -0.4357874460117063       
0.2785649392826599        1633.151525541476         6735.974424786094         -0.4440430929321228       
0.2800216865070979        691.1456647455032         6883.868356567217         -0.4450483358511359       
0.2814743701965199        -261.3521690577574        6900.667225143168         -0.4387207842568019       
0.2829228840528231        -1206.155205659901        6786.433835370188         -0.4250060037038487       
0.2843672004528344        -2125.33212977261         6543.743182073809         -0.403892100995157        
0.2858073672068713        -3001.549504032399        6177.603602701623         -0.3754364344963295       
0.2872435132812825        -3818.400787177048        5695.329358258823         -0.3398000742220407       
0.2886758439708501        -4560.703213711452        5106.372362392329         -0.2972846988489923       
0.2901046359402244        -5214.764787275856        4422.118251025782         -0.2483656444737301       
0.291530234972015         -5768.618568175693        3655.6502656008           -0.1937150358473866       
0.2929530448345758        -6212.216522866618        2821.492550387308         -0.1342107326411426       
0.2943735237677174        -6537.58874211264         1935.330670077353         -0.07092783027119973      
0.2957921696361154        -6738.960742813198        1013.725091167595         -0.005113172058151934     
0.2972095133191033        -6812.835476516449        73.81140712434376         0.06185575807845387       
0.298626108415192         -6758.036249660731        -867.0015261118754        0.1285228258683392        
0.3000425197169534        -6575.712992282388        -1791.332581934795        0.1934105358749662        
0.3014593114639865        -6269.313295766382        -2682.125708436784        0.2550765339998941        
0.3028770406999683        -5844.517516526541        -3522.943582776773        0.312163877346009         
0.3042962461222487        -5309.140239176621        -4298.247812453295        0.3634402696795239        
0.3057174377390766        -4672.999390118666        -4993.666219221889        0.4078241358793785        
0.3071410900301998        -3947.75248341937         -5596.245032325098        0.4443974115900689        
0.3085676306800451        -3146.704901047867        -6094.678712350142        0.4724067025235956        
0.3099974407159607        -2284.583801707442        -6479.520195474461        0.4912567272219801        
0.3114308389340295        -1377.294773532628        -6743.357956720522        0.5004999348710423        
0.3128680784175231        -441.6488622121477        -6880.967576983498        0.499827536259832         
0.3143093439211953        504.9316349979602         -6889.428088969523        0.4890654084345231        
0.3157547439150221        1444.720279472831         -6768.200474751911        0.4681774831904544        
0.3172043144040799        2360.013127094846         -6519.165499661617        0.4372772330038318        
0.318658008302009         3233.452771030863         -6146.619637741539        0.3966464115126319        
0.3201157059884281        4048.366703938274         -5657.222781409251        0.3467575656973159        
0.3215772100738832        4789.090003776289         -5059.902004112296        0.2882969056098131        
0.3230422512424411        5441.282197731422         -4365.706517566578        0.2221821732073589        
0.3245104925736086        5992.223128084541         -3587.617020125204        0.1495710577393969        
0.3259815326455282        6431.081626216153         -2740.312840560135        0.07185627335067123       
0.3274549188427045        6749.153393254603         -1839.893710791199        -0.009355947871080277     
0.3289301496806729        6940.054224163309         -903.5728870608974        -0.09228371584845517      
0.3304066865239292        6999.869792624319         50.663467513761           -0.1750236334139505       
0.3318839606799884        6927.253321219194         1004.41548451594          -0.255617494433461        
0.3333613902868819        6723.468169011381         1939.248280002594         -0.3321276426361022       
0.3348383866396034        6392.372944223816         2837.067975841811         -0.4027140131668433       
0.336314367079467         5940.34923206957          3680.496945808436         -0.4657074713791967       
0.3377887722417654        5376.170210265449         4453.236673992272         -0.5196730437103548       
0.3392610724986298        4710.818462708989         5140.400261351659         -0.5634571717362652       
0.3407307828820194        3957.252221138001         5728.817360046402         -0.5962162110642724       
0.3421974669763586        3130.133761059601         6207.29441942382          -0.6174239402591702       
0.3436607513431227        2245.517258236751         6566.833938092226         -0.6268594029037996       
0.3451203305376112        1320.513966846981         6800.799353547018         -0.6245774970192788       
0.3465759712562431        372.9399658566471         6905.027560606604         -0.6108674805703629       
0.3480275155488926        -579.0450326128635        6877.887723726449         -0.5862054596839752       
0.3494748838274973        -1517.299816207779        6720.286394577605         -0.5512073509047154       
0.3509180751134409        -2424.054929053901        6435.62062141945          -0.5065884324655873       
0.3523571658042783        -3282.250423841973        6029.682580789998         -0.4531342716063965       
0.3537923054027488        -4075.850960835498        5510.520515764448         -0.3916858517263973       
0.3552237173862522        -4790.137369519912        4888.257835392717         -0.323138867082463        
0.3566516923201561        -5411.962476774706        4174.879532140006         -0.2484555194200151       
0.3580765830156452        -5929.973802111264        3383.989033146685         -0.168684172300905        
0.3594988050499524        -6334.800191455411        2530.537927021416         -0.08498083832468535      
0.3609188175505551        -6619.193181484284        1630.549374193106         0.001372268786607128      
0.3623371218964166        -6778.136423460654        700.8196287547047         0.08895897558866941       
0.3637542553915409        -6808.912725423145        -241.3854308142654        0.1762352444522085        
0.3651707747667388        -6711.13250854056         -1178.629165857766        0.2615508558351021        
0.3665872461533581        -6486.727590757918        -2093.605633622865        0.3431874214209684        
0.3680042377818609        -6139.908341133911        -2969.437740090184        0.4194097544135289        
0.3694223077582137        -5677.08663169404         -3789.963567571904        0.4885254550975062        
0.3708419878785207        -5106.768375190883        -4540.009311079936        0.5489470373601785        
0.3722637841710821        -4439.408203220757        -5205.657129815335        0.5992513999133369        
0.3736881617514882        -3687.238228001568        -5774.485717548354        0.6382295739815071        
0.3751155366953753        -2864.065803049242        -6235.794062832981        0.6649239148972319        
0.3765462724913959        -1985.040834853943        -6580.801650228243        0.6786503313330616        
0.377980670582474         -1066.401138020849        -6802.817927180725        0.6790053980988942        
0.3794189656728122        -125.1928636921309        -6897.381695929134        0.6658606541721405        
0.3808613225082809        821.0290863227456         -6862.364851756672        0.6393474040807219        
0.3823078309978882        1754.514437498992         -6698.037347800696        0.5998363821695841        
0.3837585030560149        2657.642231537871         -6407.09131269305         0.5479166456293995        
0.3852132745705603        3513.253585908181         -5994.620388465529        0.4843771443831444        
0.386672002296109         4304.980058684946         -5468.054413708073        0.4101937241045058        
0.3881344694600557        5017.569366452722         -4837.045518375842        0.3265218560870405        
0.3896003858208132        5637.193053048315         -4113.309619181704        0.2346948241955799        
0.3910693969919521        6151.736477934295         -3310.419168767791        0.1362242208542693        
0.3925410843949066        6551.055490529338         -2443.558283174432        0.03280034665699677       
0.3940149815280165        6827.202364001046         -1529.230856857735        -0.07371322376626668      
0.39549057712793          6974.603951798194         -584.9429671958922        -0.1812929458352441       
0.3969673239225813        6990.194258298133         371.1436893148891         -0.2877810023484728       
0.398444653765182         6873.494066324127         1320.581274372748         -0.3909255418473235       
0.3999219849829387        6626.633890942164         2245.010321763028         -0.4884347483312159       
0.4013987324142363        6254.320661573566         3126.537166785668         -0.5780440109525482       
0.4028743216040311        5763.74608477856          3948.105808626741         -0.6575928424964071       
0.4043482009037689        5164.438938931927         4693.8506827881           -0.7251060727439278       
0.4058198492239171        4468.067101608583         5349.420814940081         -0.7788731827350507       
0.407288790185703         3688.189967623795         5902.272858000032         -0.817519723434519        
0.4087546004629985        2839.97224397096          6341.919396347031         -0.8400639448031961       
0.4102169222460361        1939.862301142467         6660.131023535035         -0.8459538190522038       
0.4116754620299616        1005.254116679766         6851.083455390356         -0.8350809224145528       
0.4131300047120021        54.1242778825115          6911.454821091323         -0.8077703909867454       
0.4145804125073482        -895.3285896043817        6840.464918119052         -0.7647481527279841       
0.4160266298204078        -1825.046092496668        6639.861973269405         -0.7070893848273923       
0.4174686785117956        -2717.456254873059        6313.858864335865         -0.6361543162278682       
0.4189066643848491        -3555.809648556008        5869.019940424998         -0.5535176588018863       
0.4203407639797661        -4324.480093240993        5314.108930000541         -0.4609004252565861       
0.4217712241370464        -5009.245552693383        4659.896966903235         -0.3601093084472238       
0.4231983576210041        -5597.534188080019        3918.938121890737         -0.2529892845185593       
0.4246225352871988        -6078.633583065962        3105.319469372161         -0.1413922812314647       
0.4260441825426824        -6443.864217979152        2234.387359634854         -0.02716139639794524      
0.427463767460722         -6686.711572360989        1322.462388267915         0.08787090041399331       
0.4288817933775135        -6802.921523582235        386.5413363102345         0.2018762286998237        
0.4302987943883636        -6790.556371747323        -556.0091110451569        0.3130213007649691        
0.4317153239971958        -6650.011328154084        -1487.755427036547        0.4194618873150522        
0.4331319452176103        -6383.994705286961        -2391.498211489564        0.519345925278049         
0.4345492214379192        -5997.472257832441        -3250.567005855839        0.6108295411751028        
0.4359677028332953        -5497.57862712158         -4049.102432896106        0.6921072350325989        
0.4373879195518384        -4893.494485898668        -4772.329505096569        0.7614560696421421        
0.4388103706478432        -4196.293220014899        -5406.812027364923        0.8172898870245802        
0.4402355118581909        -3418.759119200356        -5940.68785301292         0.858218933919074         
0.4416637498179625        -2575.174300197751        -6363.884944013979        0.8831092119787681        
0.4430954341951292        -1681.079846659905        -6668.31029551484         0.8911351039733681        
0.4445308506801666        -753.0124862384799        -6848.009994743019        0.8818202674256468        
0.4459702153981198        191.7808147739876         -6899.296948531946        0.8550631058234136        
0.4474136734461354        1135.648722143942         -6820.842281379222        0.8111449339591189        
0.4488612926070346        2060.851697813783         -6613.726917120328        0.7507213188168622        
0.4503130647681246        2949.891634531295         -6281.450771924703        0.6747985022151735        
0.4517689040840196        3785.842150793611         -5829.897266570792        0.5846987180959258        
0.4532286465000652        4552.676530186083         -5267.252345171023        0.4820187249140155        
0.4546920558823331        5235.589163481626         -4603.874659389555        0.368585524656461         
0.456158825334569         5821.2967724013           -3852.121310439635        0.2464138992922291        
0.4576285810726404        6298.31700821739          -3026.129219519049        0.1176681656780535        
0.4591008896750282        6657.217028642678         -2141.55383600993         -0.0153706495904395       
0.4605752703027974        6890.824148961438         -1215.26787080033         -0.150332575864885        
0.4620512010696984        6994.389554984088         -265.0325914414631        -0.2847819625262343       
0.4635281277769536        6965.70342973826          690.8557851839523         -0.4162396419188654       
0.4650054753292352        6805.156486013184         1633.937376136387         -0.5422073670208056       
0.4664826612715842        6515.744070041543         2545.968517437343         -0.6601977951071856       
0.4679591062740656        6103.012445955555         3409.297450399238         -0.7677723348907894       
0.4694342426446383        5574.949410115319         4207.227636552313         -0.8625887520990813       
0.4709075286809821        4941.818850274958         4924.364057388056         -0.942459236214064        
0.4723784601737862        4215.944744231647         5546.928230508552         -1.005416568761408        
0.473846575274365         3411.453650402285         6063.033659393154         -1.049785043140435        
0.4753114670238574        2543.975662027573         6462.921754550704         -1.074251924834894        
0.4767727933976857        1630.315256338671         6739.147078529038         -1.077932760015167        
0.4782302794737916        688.1051239831982         6886.708457719148         -1.060424416979029        
0.4796837277099257        -264.5579533038585        6903.127672790099         -1.021840140219628        
0.4811330149241257        -1209.472960017888        6788.472223227028         -0.9628220919371109       
0.4825781029794598        -2128.699005806191        6545.325115062684         -0.8845282620342629       
0.4840190364120645        -3004.898541032797        6178.702989012103         -0.7885941290354646       
0.4854559366431204        -3821.659140547722        5695.930009755418         -0.6770718112453904       
0.4868890034304059        -4563.794536114699        5106.468433694587         -0.5523507150643406       
0.4883185067665181        -5217.609916088662        4421.715415316962         -0.41706756935314         
0.4897447844596172        -5771.136613971446        3654.767183379694         -0.2740125701730528       
0.4911682284036942        -6214.325856843956        2820.164022432974         -0.1260409987729105       
0.492589282199333         -6539.20999216478         1933.610423467037         0.02400508823313898       
0.4940084276822745        -6740.021443661238        1011.687303127367         0.1733580712770399        
0.495426178080379         -6813.275690465265        71.55135840136055         0.3193684188310382        
0.4968430701846955        -6757.814932121244        -869.3697633902003        0.4595304877024654        
0.4982596561239916        -6574.81341883521         -1793.682202506948        0.5914935630645941        
0.4996764913812513        -6267.746461343676        -2684.324230580095        0.7130628646521273        
0.5010941289074253        -5842.32314334625         -3524.860953280787        0.8221975236287622        
0.502513106999686         -5306.385698735467        -4299.763898542476        0.9170104659878775        
0.503933943946322         -4669.774182810104        -4994.680079295997        0.9957763411302459        
0.5053571253956761        -3944.162494219493        -5596.679156843374        1.056949688214914         
0.5067830950792995        -3142.864523611367        -6094.482280450238        1.099195169993815         
0.5082122447747679        -2280.613493063057        -6478.667263700648        1.121428135906025         
0.509644913723605         -1373.310079110244        -6741.8491464135          1.122862006605496         
0.5110813716091798        -437.7577557830064        -6878.826018953844        1.103057005413631         
0.5125218222710828        508.6343647372056         -6886.69600789534         1.061964847633089         
0.5139663893824036        1448.153467618908         -6764.93485678892         0.9999636128998777        
0.5154151210917917        2363.109367583159         -6515.434874071347        0.9178775781808436        
0.5168679891357897        3236.163880734901         -6142.498942155157        0.8169789454086119        
0.5183248866305803        4050.660152134545         -5652.79015237472         0.6989705032499391        
0.5197856307604525        4790.94945869195          -5055.234479205262        0.5659495872479575        
0.5212499647241202        5442.705116198065         -4360.877215021344        0.4203562469740168        
0.5227175608270045        5993.2177260779           -3582.693979747636        0.2649095473422714        
0.5241880309185944        6431.666321219311         -2735.354602757438        0.1025361081521315        
0.5256609280695557        6749.351986418974         -1834.951851829822        -0.06370238763402122      
0.5271357579076721        6939.894544432287         -898.6903445402951        -0.2306800613607814       
0.5286119885095104        6999.381380956162         55.4527182249369          -0.3952713420899405       
0.530089059520833         6926.464783588117         1009.087555593924         -0.5544069090803309       
0.5315663914298057        6722.404971389946         1943.784963564683         -0.7051205419295047       
0.5330434003772098        6391.055445605463         2841.457328838842         -0.8445882853880611       
0.5345195085865271        5938.790490704368         3684.731611853837         -0.9701609346126252       
0.5359941545139009        5374.376944448006         4457.307873603983         -1.079393324481234        
0.5374668074800866        4708.790811153574         5144.296675618447         -1.170073969384851        
0.5389369739095855        3954.988016584662         5732.520197244898         -1.24025699439137         
0.5404042093759927        3127.630244689251         6210.777345559271         -1.288299450756941        
0.5418681309602107        2242.77388598519          6570.062456085375         -1.312903899776771        
0.543328413306881         1317.541329492395         6803.729856336426         -1.313165085032246        
0.5447848040421377        369.7620200096923         6907.611610432131         -1.288618730495447        
