Sat.ElapsedDays           Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
0                         7000                      0                         0                         0                         6.881115465576718         2.983328669355911         
Sat.ElapsedDays           Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
0.1447084902720235        2731.756775214303         5851.094967191963         2553.339436232827         -6.986091735892531        2.669495340771491         1.104026602844074         
0.1481807124946499        527.6996825917623         6325.570205496048         2742.059447488229         -7.576553325320059        0.4605508511644444        0.1407188037235249        
0.1516529347172764        -1732.611316927462        6119.523138297937         2634.970884150816         -7.354228730918909        -1.826710841088938        -0.8503017945781594       
0.1551251569399028        -3803.586363243708        5246.673848858384         2239.97155008041          -6.32254708808222         -3.942884642967287        -1.760508917543815        
0.1585973791625293        -5454.561055561008        3795.271165559429         1597.278831077772         -4.578133174999922        -5.645566118672411        -2.485172856911731        
0.1620696013815177        -6497.583446675597        1921.280132340924         776.2355863986396         -2.307321721974721        -6.731140129523669        -2.937204868801416        
0.1655418236041442        -6811.927484987152        -167.9827525645395        -132.0254823421944        0.2324491890060237        -7.06553770986499         -3.060424212057095        
0.1690140458267706        -6360.783239184802        -2238.369360804205        -1025.410370776001        2.745648777456711         -6.606588316104375        -2.839032014192848        
0.172486268049397         -5196.544992473422        -4058.015255369925        -1803.599918451384        4.940305068286295         -5.411476671539159        -2.300504717111585        
0.1759584902720235        -3453.462338830119        -5426.087274489009        -2380.514937080267        6.568920835905447         -3.626894664892594        -1.510934693023681        
0.1794307124946499        -1329.303487876621        -6196.304430914675        -2694.402182698432        7.459544906947826         -1.464968726830968        -0.564243468707585        
0.1829029347172764        940.1266050459627         -6291.940859819172        -2714.137487661365        7.531934627583657         0.8281734150568925        0.4316869171547507        
0.1863751569399028        3109.03036711175          -5711.220627810742        -2441.311441533418        6.79884647697218          3.003947092979169         1.368793958437168         
0.1898473791625293        4948.236498905443         -4523.903356698101        -1908.483996318603        5.355996648706317         4.837894671420514         2.150339793812735         
0.1933196013815177        6267.693158742908         -2860.942081932351        -1174.456011927323        3.365356793591113         6.149152856432987         2.699241873355059         
0.1967918236041442        6933.463388801114         -899.3654436483531        -317.5115385791181        1.035746012577743         6.812993731745913         2.963350540492997         
0.2002640458267706        6878.809477811597         1155.732901608066         572.542369723486          -1.396919389842139        6.767837607574182         2.91830778596378          
0.203736268049397         6109.413611910401         3090.668072570332         1402.914148930937         -3.688941461859821        6.018195722038882         2.56863184211289          
0.2072084902720235        4702.852361471114         4703.019928847931         2086.473258796405         -5.607900387231774        4.634335316930242         1.947371584463757         
0.2106807124946499        2802.341475673359         5820.899433201305         2550.077996148768         -6.951839868142322        2.748607657667451         1.114300051323902         
0.2141529347172764        604.6964775089302         6320.522175015688         2742.10240680565          -7.568589833667794        0.5476532205258498        0.1523029049146195        
0.2176251569399028        -1657.4343366697          6140.667664356983         2638.541213398661         -7.374388526565877        -1.740803705916584        -0.8385913727606102       
0.2210973791625293        -3738.559962774598        5292.194903888546         2246.898700862552         -6.369564373141439        -3.86788191946142         -1.750085010507095        
0.2245696013815177        -5407.127347043414        3860.513946663687         1606.960595916456         -4.647347907674989        -5.590454278857483        -2.477454534753715        
0.2280418236041442        -6473.309793790331        1999.175377171936         787.6790599946993         -2.391005336524405        -6.702808953541558        -2.933330204844472        
0.2315140458267706        -6813.714409947177        -86.1078406056405         -120.0799655526451        0.1441440348724348        -7.067630331057988        -3.060998522346451        
0.234986268049397         -6388.431574508739        -2161.703868116558        -1014.30397177803         2.663278110977182         -6.638847426477404        -2.843980441819552        
0.2384584902720235        -5246.782949623022        -3995.080787611747        -1794.548390437148        4.873534673754638         -5.46977800667467         -2.309082950555013        
0.2419307124946499        -3520.431585558245        -5383.673796052033        -2374.431175281917        6.525135707443307         -3.7039923231635          -1.521909305612781        
0.2454029347172764        -1405.385669634035        -6178.708397105022        -2691.789611079442        7.443006587077885         -1.551705992926427        -0.5761651993998697       
0.2488751569399028        863.3243964015096         -6300.590879603042        -2715.065574370897        7.543552678340629         0.7415452986936306        0.4202235991806846        
0.2523473791625293        3039.698833537721         -5744.682421078283        -2445.45928650205         6.836439837045748         2.926587996113246         1.358961420114972         
0.2558196013815177        4893.520647786141         -4578.200381904721        -1915.227603726948        5.414894914753309         4.777471103722381         2.142978218703004         
0.2592918236041442        6233.057865848188         -2930.094510349497        -1182.970137379004        3.439156498937981         6.111293134365231         2.694860609087366         
0.2627640458267706        6922.281827990683         -976.0417024525144        -326.8592524833194        1.117009701324293         6.801062004537074         2.962198483222645         
0.266236268049397         6892.138774878946         1079.524279839786         563.342242546677          -1.316111991647937        6.782860543997634         2.920437351142151         
0.2697084902720235        6145.924021476956         3022.869852290437         1394.830498780981         -3.616496044048618        6.058816025524473         2.573904921629739         
0.2731807124946499        4758.914404368866         4650.81016671483          2080.400842466383         -5.551140494085042        4.696825537087094         1.955425841119534         
0.2766529347172764        2872.29478619714          5790.001868883495         2546.765441056401         -6.916875344403413        2.827045224466348         1.12452053940725          
0.2801251569399028        681.3071803691751         6314.597428628521         2742.074248416567         -7.559701826122367        0.6342800931718577        0.1638089963062815        
0.2835973791625293        -1582.336636647146        6160.837032425152         2642.017278749415         -7.393441634036857        -1.655054289491408        -0.826948644972094        
0.2870696013815177        -3673.270886105006        5336.755915332193         2253.71909918438          -6.415442888462707        -3.792610552486678        -1.739670494066278        
0.2905418236041442        -5359.111509232319        3924.941641173739         1616.544022989472         -4.715605491904328        -5.534657989248086        -2.469671555663488        
0.2940140458267706        -6448.215057877677        2076.508786857633         799.0528243373109         -2.474071527062155        -6.673498844091895        -2.929333262014731        
0.297486268049397         -6814.555888752849        -4.476088290408143        -108.1618193931765        0.05604377024785534       -7.068603059789429        -3.061416932423881        
0.3009584902720235        -6415.137397830277        -2084.943720945346        -1003.176499227608        2.580685221039309         -6.670000177624875        -2.848767089821621        
0.3044307124946499        -5296.204008322446        -3931.740519985368        -1785.430490529909        4.806162820326408         -5.527133597874482        -2.317526125392984        
0.3079029347172764        -3586.808497119181        -5340.608852415546        -2368.247625915534        6.480475037046423         -3.780410816063066        -1.532798575072173        
0.3113751569399028        -1481.164184447908        -6160.304427349848        -2689.060201789248        7.425439130559343         -1.638085413584162        -0.5880591780271263       
0.3148473791625293        786.5091255445815         -6308.377236408118        -2715.877415674896        7.554109585645844         0.6549290280132893        0.4087286343185531        
0.3183196013815177        2970.047606872506         -5777.327824001663        -2449.508644203124        6.873071975038437         2.848909322530846         1.349044623200045         
0.3217918236041442        4838.225973558725         -4631.817908754491        -1921.903202895893        5.473039601776271         4.71647094242786          2.135502360593359         
0.3252640458267706        6197.654452558481         -2998.766501793235        -1191.451933256376        3.512448610866424         6.072697367957682         2.690358241962213         
0.328736268049397         6910.216374981332         -1052.473902784628        -336.2113925620427        1.198009482947132         6.788297139460142         2.960921173389584         
0.3322084902720235        6904.543988824568         1003.299839398702         554.0983972386408         -1.235301278561815        6.796992181266134         2.922429788313683         
0.3356807124946499        6181.556997619061         2954.788625534045         1386.661249634568         -3.543738627288667        6.098564127932456         2.579040049045116         
0.3391529347172764        4814.237947014551         4598.073193369303         2074.205009955804         -5.493776846537791        4.758578784591972         1.963370630871073         
0.3426251569399028        2941.723436980176         5758.387243818474         2543.303027902332         -6.881106635855247        2.904961025961928         1.134673696572478         
0.3460973791625293        757.6533447725618         6307.83354862643          2741.880690554543         -7.549892684208093        0.7206148678859514        0.1752754733624498        
0.3495696013815177        -1507.213653070275        6180.116027773183         2645.318773690525         -7.411487439656524        -1.569345575896393        -0.8153260993843348       
0.3530418236041442        -3607.647574468807        5380.461544243989         2260.364558035245         -6.460287359918739        -3.717050067502703        -1.72923220027426         
0.3565140458267706        -5310.466720809855        3988.658237928383         1625.970262646573         -4.782967021535357        -5.478188954858996        -2.461791296562268        
0.359986268049397         -6422.268972528925        2153.382993232039         810.3095190926769         -2.556579891257774        -6.643205896265331        -2.925170134644097        
0.3634584902720235        -6814.445035755976        77.01613282688423         -96.30448866626556        -0.0319495553528403       -7.068460456090516        -3.061632501452612        
0.3669307124946499        -6440.927671467333        -2007.992555714195        -992.0476996672559        2.497746937945716         -6.700093618984651        -2.853347318826491        
0.3704029347172764        -5344.872931448571        -3867.919735397296        -1776.252519246964        4.738063293139097         -5.583641080547735        -2.325789111679168        
0.3738751569399028        -3652.694068323225        -5296.854995086776        -2361.957505887089        6.434827622966769         -3.856301162785595        -1.543562087180191        
0.3773473791625293        -1556.767271351182        -6141.107291521972        -2686.196884751658        7.406777474117583         -1.724299392044492        -0.5998979175009909       
0.3808196013815177        709.5424427655339         -6315.373913042643        -2716.549648134879        7.563602346279075         0.568129144184401         0.3972169540934868        
0.3842918236041442        2899.944810445161         -5809.2863060918          -2453.433564428289        6.90878566270509          2.770737424790568         1.339044884608921         
0.3877640458267706        4782.239436861501         -4684.934986675896        -1928.487439182033        5.530516632388587         4.654735765616834         2.127892775649609         
0.391236268049397         6161.405731668324         -3067.181527272848        -1199.886593614964        3.585390895545194         6.03323399273856          2.68570006295401          
0.3947084902720235        6897.248610044411         -1128.914468840198        -345.5630297717609        1.278972992504874         6.774647464928739         2.959491425887565         
0.3981807124946499        6916.077553728518         926.8085709674665         544.810521845483          -1.154256428865945        6.810293287847341         2.924276589103549         
0.4016529347172764        6216.426223409403         2886.204624841987         1378.404325244544         -3.470496161777239        6.137577536998664         2.584029606142917         
0.4051251569399028        4868.980767263812         4544.635441232793         2067.879041028315         -5.43568129443108         4.819761824296736         1.971182299023178         
0.4085973791625293        3010.821566979465         5725.937331904927         2539.67633223596          -6.844418888688218        2.982564126223272         1.144737420110371         
0.4120696013815177        833.9572125267268         6300.185746649086         2741.505006033599         -7.539103818369156        0.8069380262852022        0.1867122708166915        
0.4155418236041442        -1431.844448261308        6198.549237856843         2648.436676800691         -7.428601740041677        -1.483379524409034        -0.8036872273077163       
0.4190140458267706        -3541.511870017869        5423.434093734781         2266.836200651617         -6.504293895923895        -3.640996666250271        -1.718745430299756        
0.422486268049397         -5261.078344643298        4051.826616287133         1635.243004479989         -4.849640999777034        -5.42097634563972         -2.453821390427538        
0.4259584902720235        -6395.411552964371        2229.969569721387         821.4470584351639         -2.638683985124821        -6.611929232059467        -2.920868655135767        
0.4294307124946499        -6813.362132976961        158.5380804091017         -84.51990011658002        -0.1199585397558132       -7.067215227856293        -3.061682863964351        
0.4329029347172764        -6465.819199051592        -1930.687392407871        -980.9426453108066        2.414341065206535         -6.729161273335459        -2.857771522029559        
0.4363751569399028        -5392.842126016922        -3803.47147512976         -1767.055999859766        4.669124408413494         -5.63937554073372         -2.333928620125414        
0.4398473791625293        -3718.170424159893        -5252.294496514125        -2355.6180184055          6.388108896725732         -3.931782867776961        -1.55424475372609         
0.4433196013815177        -1632.296979903395        -6121.041485168028        -2683.266968641919        7.386975816860885         -1.81050886216921         -0.6117028707763528       
0.4467918236041442        632.3164270309403         -6321.558008765994        -2717.151988222549        7.572039684019836         0.4809609672624512        0.3856944600656206        
0.4502640458267706        2829.293373064454         -5840.589448810119        -2457.297605279028        6.943641179636245         2.691899517309691         1.328997203975217         
0.453736268049397         4725.486346156354         -4737.630554487342        -1935.029723507709        5.587410342150733         4.592122421221381         2.120206609732859         
0.4572084902720235        6124.264241218419         -3135.458404778329        -1208.304872146816        3.658082486768151         5.992777977218606         2.680951336458895         
0.4606807124946499        6883.365745865671         -1205.517067909133        -354.9246954997894        1.360036075042806         6.760009923665908         2.957979999589306         
0.4641529347172764        6926.77350437315          849.8739720699286         535.4915466069491         -1.072806335608125        6.822722083642439         2.926065159637699         
0.4676251569399028        6250.615932424235         2816.941549036073         1370.101464744688         -3.396616165797936        6.175898332901364         2.588975225692085         
0.4710973791625293        4923.263663052008         4490.342092195329         2061.493618868068         -5.376764680198594        4.880467093124834         1.978945637856062         
0.4745696013815177        3079.729413845439         5692.527233002053         2535.974846176393         -6.806763350587078        3.059959493449473         1.154749931896812         
0.4780418236041442        910.3729123954735         6291.564471711939         2741.041580109077         -7.527289861672726        0.893388088270334         0.1981180763306624        
0.4815140458267706        -1356.065262346145        6216.098624308875         2651.462645724765         -7.444777994073814        -1.396950668744335        -0.7920452232037664       
0.484986268049397         -3474.713031916988        5465.70229485433          2273.22089130504          -6.547562764066704        -3.564226934083576        -1.708231286889925        
0.4884584902720235        -5210.840783432303        4114.531795146589         1644.439093070238         -4.915814524547483        -5.362883386989579        -2.445810608907046        
0.4919307124946499        -6367.593090503805        2306.375852611925         832.5226713368936         -2.720550854827928        -6.579652201429582        -2.916508731327647        
0.4954029347172764        -6811.294940009997        240.1918491207949         -72.77702739932659        -0.2080633316075778       -7.064904257800711        -3.061659225009302        
0.4988751569399028        -6489.813012480939        -1852.936020168171        -969.8576379743304        2.330451096124262         -6.757225675763148        -2.862130499228124        
0.5023473791625293        -5440.113613408914        -3738.306281751717        -1757.864780798017        4.599351415105248         -5.694334639081157        -2.342037930290984        
0.5058196013815177        -3783.23671494611         -5206.835269849238        -2349.2808711636          6.340332113521078         -4.006843025047987        -1.564936577359753        
0.5092918236041442        -1707.747694527565        -6100.010934029081        -2680.346318198748        7.366052013767548         -1.896701900107967        -0.6235415946322466       
0.5127640458267706        554.8423851753671         -6326.831244409602        -2717.774939452975        7.579441718649643         0.3934262657008072        0.3741332181695115        
0.516236268049397         2758.111012488324         -5871.139936500401        -2461.192614707848        6.977660467049028         2.612389049378561         1.318921050182333         
0.5197084902720235        4667.989789882806         -4789.809095244917        -1941.609164391126        5.643730733778535         4.528626536676374         2.112507681605728         
0.5231807124946499        6086.251328231873         -3203.503183866135        -1216.762039463521        3.730499280192014         5.951319557868565         2.676203383194173         
0.5266529347172764        6868.576916791568         -1282.194908973655        -364.3229502029816        1.441145881227887         6.744342361292818         2.956484091281799         
0.5301251569399028        6936.625381774564         772.5639429699427         526.143839939048          -0.990995620312786        6.83419715543457          2.927891868280808         
0.5335973791625293        6284.11052171417          2747.040367230248         1361.784941069601         -3.322115801647412        6.213434299784378         2.593981489299737         
0.5370696013815177        4977.067329882417         4435.207949619768         2055.113754030002         -5.317040102770203        4.940612552275987         1.986771685289817         
0.5405418236041442        3148.421715276421         5658.146892530018         2532.294546151666         -6.768165073706899        3.137059138951961         1.164800539507126         
0.5440140458267706        986.8698622561906         6281.930729491721         2740.605924446805         -7.514452379076375        0.9798632744759643        0.2095309984741932        
0.547486268049397         -1279.898482436708        6232.698169326513         2654.515760736556         -7.459959418250088        -1.310125521853363        -0.7804112100427906       
0.5509584902720235        -3407.25180902302         5507.193136586856         2279.629970597828         -6.590019629248925        -3.486717034368929        -1.697726576334862        
0.5544307124946499        -5159.73987173643         4176.719124801844         1653.656585788968         -4.981471532138573        -5.303824356892018        -2.437810824314152        
0.5579029347172764        -6338.804758085758        2382.570907256354         843.6161465329831         -2.802223224366417        -6.546316020731284        -2.912160348845995        
0.5613751569399028        -6808.246692031746        321.9543988316426         -61.01874905421528        -0.2962876036484949       -7.061531081561484        -3.061639209748869        
0.5648473791625293        -6512.909346220761        -1774.766057702476        -958.7571220960367        2.246122058213613         -6.78430165366656         -2.866487357131857        
0.5683196013815177        -5486.666510505468        -3672.44991445568         -1748.659084668112        4.528831462468143         -5.748484828164699        -2.350160544826123        
0.5717918236041442        -3847.846024246408        -5160.48376583555         -2342.938266574001        6.291576896422426         -4.081388437388825        -1.575676978077709        
0.5752640458267706        -1783.053263096395        -6077.987779717779        -2677.4400090101          7.344052785732529         -1.982747635099019        -0.6354609577291722       
0.578736268049397         477.1949886213277         -6331.124294141479        -2718.438188633104        7.585819010876012         0.3056664485054913        0.3624849330460977        
0.5822084902720235        2686.470757817425         -5900.82708063936         -2465.150998942607        7.010822966809089         2.532338052446268         1.308782716943172         
0.5856807124946499        4609.812300713595         -4841.322800107939        -1948.264330265451        5.699427681879602         4.464363067573376         2.104789928460312         
0.5891529347172764        6047.408860458413         -3271.136655130107        -1225.294168486517        3.802551230788495         5.90895131433631          2.671477364095754         
0.5926251569399028        6852.889725264352         -1358.746709046722        -373.7853362158226        1.522164567522244         6.727694493620034         2.955035883683494         
0.5960973791625293        6945.594529839304         695.0845935915539         516.7487488600862         -0.9089882599172753       6.844697369061445         2.929781818732276         
0.5995696013815177        6316.823915546382         2676.689225696865         1353.442252727715         -3.247139827682406        6.250089190957533         2.599066222974715         
0.6030418236041442        5030.26902843897          4379.384066231672         2048.733311495076         -5.256606111767171        5.000052293449727         1.994688221258751         
0.6065140458267706        3216.752331124327         5622.899045839026         2528.640650307647         -6.728684060023277        3.213688002844517         1.174936798010223         
0.609986268049397         1063.288971936613         6271.330159408049         2740.218932710279         -7.500614968741639        1.06615723870003          0.2210039848925758        
0.6134584902720235        -1203.500951749786        6248.328126242405         2657.630662041682         -7.474100532800019        -1.223126889615361        -0.7687492635694423       
0.6169307124946499        -3339.257696962539        5547.825321399885         2286.105390450518         -6.631529452446775        -3.408640711401277        -1.687217523687595        
0.6204029347172764        -5107.856685378288        4238.271526220246         1662.939389844436         -5.046438575774796        -5.243858128864065        -2.429821280893078        
0.6238751569399028        -6309.080981109266        2458.436681289914         854.7702132818744         -2.883575297063914        -6.511878498111299        -2.907832435904263        
0.6273473791625293        -6804.225640759819        403.7255611732722         -49.20666206661261        -0.3845792069330003       -7.057032635401676        -3.061642104952986        
0.6308196013815177        -6535.10613444497         -1696.263119862724        -947.6086632417291        2.161381191694581         -6.810357628002426        -2.870859191984222        
0.6342918236041442        -5532.488043479445        -3605.981444981153        -1739.408686849068        4.457611726057986         -5.801806603016885        -2.358291665071256        
0.6377640458267706        -3911.969205393293        -5113.30939037813         -2336.554795798486        6.241899433959586         -4.155368760494953        -1.586438576548704        
0.641236268049397         -1858.171149296345        -6055.019851067147        -2674.503989069612        7.321005717062667         -2.068554432607517        -0.6474360999208196       
0.6447084902720235        399.4183469184036         -6334.454076372907        -2719.094324304943        7.591154949804233         0.2177907601505865        0.3507437297396491        
0.6481807124946499        2614.406922163842         -5929.635860756557        -2469.132928171495        7.043084311856193         2.451847214678652         1.298538701120173         
0.6516529347172764        4550.973796906592         -4892.128803313582        -1954.972124376769        5.754452342253096         4.399417627851133         2.096989424075377         
0.6551251569399028        6007.742199986032         -3338.291574996428        -1233.897341063064        3.874188567688296         5.86575147226905          2.666712607091764         
0.6585973791625293        6836.292506583086         -1435.082623309756        -383.3241626328426        1.603025252956833         6.710137170322657         2.953587769104175         
0.6620696013815177        6953.64511458468          617.5438116544131         507.2807333108245         -0.8268781009590231       6.854268172657416         2.931692131118698         
0.6655418236041442        6348.689865521989         2606.003136918198         1345.034201278824         -3.171792337418669        6.285862922966508         2.604180374649663         
0.6690140458267706        5082.773581925498         4322.978221893482         2042.297801724679         -5.195547154781849        5.058739946559762         2.002644826329459         
0.672486268049397         3284.60563131957          5586.872381319876         2524.945790120944         -6.688372390092374        3.289767353969529         1.185126984846602         
0.6759584902720235        1139.502939759362         6259.823684321953         2739.80875999036          -7.485804816023426        1.152162529493363         0.2325402117861868        
0.6794307124946499        -1127.004341571513        6263.011659865101         2660.741606361141         -7.48720024739353         -1.136100058253169        -0.7570238604983206       
0.6829029347172764        -3270.854332189026        5587.573800940977         2292.595002461735         -6.672034249172159        -3.330168073666708        -1.676651836442773        
0.6863751569399028        -5055.286329173568        4299.115975191788         1672.251734576061         -5.110584864718043        -5.183122381144885        -2.421786851517008        
0.6898473791625293        -6278.471075123574        2533.871923194393         865.9649345426            -2.964444216967542        -6.476383476145534        -2.903475949672385        
0.6933196013815177        -6799.23701523093         485.4060226289855         -37.34802111284446        -0.4728186896924445       -7.051359004128837        -3.061633894905814        
0.6967918236041442        -6556.384869345968        -1617.505432319302        -936.4122953367929        2.076267319872033         -6.835316417852107        -2.875231562604465        
0.7002640458267706        -5577.556710160345        -3538.96047542611         -1730.111009863547        4.385682711693259         -5.854259206198527        -2.366424851348502        
0.703736268049397         -3975.588104013243        -5065.366096888197        -2330.12417300218         6.191292854003837         -4.228782389265819        -1.597199364211628        
0.7072084902720235        -1933.083286896736        -6031.16181112686         -2671.521380607319        7.296913787403498         -2.154122528059269        -0.6594192196455095       
0.7106807124946499        321.5292480544987         -6336.872946445232        -2719.710528703196        7.595433137126355         0.1298139374110386        0.3389623153539124        
0.7141529347172764        2541.92671276825          -5957.614243878075        -2473.093650071089        7.074399356403863         2.370926438550767         1.288210454015271         
0.7176251569399028        4491.467323410299         -4942.275342427666        -1961.688628805826        5.808762648461964         4.333778252717199         2.089079181004917         
0.7210973791625293        5967.236862285658         -3405.021412745134        -1242.541353874548        3.945406180346589         5.821702136961289         2.661849333115486         
0.7245696013815177        6818.774747081999         -1511.258528018626        -392.9283932293213        1.683755333423877         6.691676120318967         2.952075981221369         
0.7280418236041442        6960.775699646861         539.8923463425823         497.7332172341742         -0.7446375490471177       6.862946665482335         2.933569677004101         
0.7315140458267706        6379.712278500498         2534.946684047666         1336.539362949188         -3.096066383575221        6.320807032975605         2.609276261850563         
0.734986268049397         5134.584300886881         4265.97043491447          2035.771058669831         -5.133872032446629        5.116725449182233         2.01059002380237          
0.7384584902720235        3351.981322890324         5550.061265741249         2521.157834797439         -6.64724451137885         3.365343090858989         1.195317596086226         
0.7419307124946499        1215.506144456303         6247.418546460159         2739.308480664171         -7.470044198904861        1.237917261991021         0.2440972098626976        
0.7454029347172764        -1050.422806363837        6276.764055743161         2663.772493073638         -7.49929283529769         -1.049033727376315        -0.7452516476527215       
0.7488751569399028        -3202.066578628112        5626.450281422855         2299.022611864834         -6.711567052947317        -3.251336762008258        -1.666013316500979        
0.7523473791625293        -5002.059592898127        4359.245315325179         1681.526691587456         -5.173911195705752        -5.12170172352561         -2.413663861479668        
0.7558196013815177        -6246.997759539003        2608.841633299905         877.1487957521072         -3.044773530515356        -6.439922588808845        -2.899034668643298        
0.7592918236041442        -6793.278979983504        566.939619171231          -25.47768763504916        -0.5609051204236039       -7.04455103927494         -3.061562322530518        
0.7627640458267706        -6576.713355331942        -1538.549905071423        -925.1895343249192        1.990871295715301         -6.859143453980529        -2.879569711166812        
0.766236268049397         -5621.821041478074        -3471.426598611614        -1720.780881456113        4.313078638079788         -5.905772735071814        -2.374550643492219        
0.7697084902720235        -4038.648466785525        -5016.675377039237        -2323.661426907323        6.139748963813611         -4.301586346461833        -1.607966780869026        
